pop,garden,year,ssp,plotid,ploidy,type,family,subsamp,weight,long,lat,elev,MAT ,MWMT ,MCMT ,TD ,MAP ,MSP ,AHM ,SHM ,DD0 ,DD5 ,DDL18 ,DDG18 ,NFFD ,bFFP ,eFFP ,FFP ,PAS ,EMT ,EXT ,MAR ,Eref ,CMD ,RH ,PPT_wt ,PPT_sp ,PPT_sm ,PPT_at ,DD0_wt ,DD5_sm 
NVT2,Orchard,y12,t,215,2x,t2x,NVT-2-7,b,6.6416,-115.3921,38.7971,1797,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
NVW1,Majors,y12,t,267,2x,t2x,NVW-1-7,a,85.4091,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Majors,y13,t,267,2x,t2x,NVW-1-7,a,0.921,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Majors,y12,t,267,2x,t2x,NVW-1-7,b,35.6454,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Majors,y13,t,267,2x,t2x,NVW-1-7,b,1.5225,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Orchard,y12,t,118,2x,t2x,NVW-1-8,a,0.034,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Orchard,y13,t,118,2x,t2x,NVW-1-8,a,0.0117,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Orchard,y12,t,118,2x,t2x,NVW-1-8,b,0.061,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Orchard,y13,t,118,2x,t2x,NVW-1-8,b,0,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Majors,y12,t,140,2x,t2x,NVW-1-9,a,83.1762,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Orchard,y12,t,26,2x,t2x,NVW-1-9,a,9.3932,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Majors,y13,t,140,2x,t2x,NVW-1-9,a,1.036,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Orchard,y13,t,26,2x,t2x,NVW-1-9,a,1.5725,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Majors,y12,t,140,2x,t2x,NVW-1-9,b,91.0602,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Orchard,y12,t,26,2x,t2x,NVW-1-9,b,2.8037,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Majors,y13,t,140,2x,t2x,NVW-1-9,b,3.378,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW1,Orchard,y13,t,26,2x,t2x,NVW-1-9,b,1.1101,-117.7751,41.5147,1349,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
ORT1,Majors,y12,t,406,2x,t2x,ORT-1-1,a,81.5022,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Majors,y13,t,406,2x,t2x,ORT-1-1,a,49.6403,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Majors,y12,t,406,2x,t2x,ORT-1-1,b,59.8884,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Majors,y13,t,406,2x,t2x,ORT-1-1,b,45.4646,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Orchard,y12,t,198,2x,t2x,ORT-1-3,a,4.5892,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Orchard,y13,t,198,2x,t2x,ORT-1-3,a,16.0113,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Orchard,y12,t,198,2x,t2x,ORT-1-3,b,1.518,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Majors,y12,t,33,2x,t2x,ORT-1-4,a,144.7817,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Majors,y13,t,33,2x,t2x,ORT-1-4,a,5.3382,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Majors,y12,t,33,2x,t2x,ORT-1-4,b,234.3086,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Majors,y13,t,33,2x,t2x,ORT-1-4,b,5.5944,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Orchard,y12,t,141,2x,t2x,ORT-1-8,a,5.1744,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Orchard,y13,t,141,2x,t2x,ORT-1-8,a,0.264,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Orchard,y12,t,141,2x,t2x,ORT-1-8,b,8.0487,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT1,Orchard,y13,t,141,2x,t2x,ORT-1-8,b,0.864,-117.1854,42.9745,1349,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
ORT2,Majors,y12,t,25,2x,t2x,ORT-2-5,a,112.5579,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Majors,y13,t,25,2x,t2x,ORT-2-5,a,18.3702,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Majors,y12,t,25,2x,t2x,ORT-2-5,b,148.8651,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Majors,y13,t,25,2x,t2x,ORT-2-5,b,18.2138,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Orchard,y12,t,42,2x,t2x,ORT-2-6,a,8.6355,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Orchard,y13,t,42,2x,t2x,ORT-2-6,a,3.5032,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Orchard,y12,t,42,2x,t2x,ORT-2-6,b,10.8878,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Orchard,y13,t,42,2x,t2x,ORT-2-6,b,3.0914,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Majors,y12,t,262,2x,t2x,ORT-2-9,a,28.5956,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Orchard,y12,t,362,2x,t2x,ORT-2-9,a,1.0812,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Majors,y13,t,262,2x,t2x,ORT-2-9,a,37.1634,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Orchard,y13,t,362,2x,t2x,ORT-2-9,a,1.263,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Majors,y12,t,262,2x,t2x,ORT-2-9,b,87.397,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Orchard,y12,t,362,2x,t2x,ORT-2-9,b,1.8938,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Majors,y13,t,262,2x,t2x,ORT-2-9,b,68.885,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT2,Orchard,y13,t,362,2x,t2x,ORT-2-9,b,1.372,-119.2076,45.7589,223,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT3,Orchard,y12,t,219,2x,t2x,ORT-3-10,a,0.0034,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Majors,y12,t,16,2x,t2x,ORT-3-2,a,4.925,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Majors,y13,t,16,2x,t2x,ORT-3-2,a,0.6292,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Majors,y12,t,16,2x,t2x,ORT-3-2,b,14.14,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Majors,y13,t,16,2x,t2x,ORT-3-2,b,0,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Majors,y12,t,408,2x,t2x,ORT-3-4,a,28.4025,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Majors,y13,t,408,2x,t2x,ORT-3-4,a,7.0072,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Majors,y12,t,408,2x,t2x,ORT-3-4,b,40.278,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Majors,y13,t,408,2x,t2x,ORT-3-4,b,6.2187,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Orchard,y13,t,244,2x,t2x,ORT-3-5,a,7.0712,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Orchard,y13,t,244,2x,t2x,ORT-3-5,b,6.6016,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Orchard,y12,t,31,2x,t2x,ORT-3-7,a,1.7152,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Orchard,y13,t,31,2x,t2x,ORT-3-7,a,15.0204,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Orchard,y12,t,31,2x,t2x,ORT-3-7,b,1.0088,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORT3,Orchard,y13,t,31,2x,t2x,ORT-3-7,b,8.0916,-119.3665,42.3263,1782,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
ORW1,Majors,y12,w,201,4x,w4x,ORW-1-1,a,41.5954,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Majors,y13,w,201,4x,w4x,ORW-1-1,a,1.1207,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Orchard,y13,w,57,4x,w4x,ORW-1-1,a,0.0352,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Majors,y12,w,201,4x,w4x,ORW-1-1,b,63.1368,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Majors,y13,w,201,4x,w4x,ORW-1-1,b,1.1466,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Orchard,y13,w,57,4x,w4x,ORW-1-1,b,0.0432,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Orchard,y12,w,79,4x,w4x,ORW-1-2,a,0,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Orchard,y13,w,79,4x,w4x,ORW-1-2,a,0,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Orchard,y12,w,79,4x,w4x,ORW-1-2,b,0,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Orchard,y13,w,79,4x,w4x,ORW-1-2,b,0,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Majors,y12,w,41,4x,w4x,ORW-1-4,a,1.656,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Majors,y13,w,41,4x,w4x,ORW-1-4,a,0,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Majors,y12,w,41,4x,w4x,ORW-1-4,b,0.28,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW1,Majors,y13,w,41,4x,w4x,ORW-1-4,b,0,-118.2594,43.7853,1196,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW2,Majors,y12,t,1,2x,t2x,ORW-2-1,a,30.0628,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Majors,y13,t,1,2x,t2x,ORW-2-1,a,0,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Majors,y12,t,1,2x,t2x,ORW-2-1,b,8.704,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Majors,y13,t,1,2x,t2x,ORW-2-1,b,0,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Orchard,y12,t,461,2x,t2x,ORW-2-3,a,9.5744,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Orchard,y13,t,461,2x,t2x,ORW-2-3,a,52.442,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Orchard,y12,t,461,2x,t2x,ORW-2-3,b,5.8752,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Orchard,y13,t,461,2x,t2x,ORW-2-3,b,16.7128,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Orchard,y12,t,279,2x,t2x,ORW-2-4,a,0.2598,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Orchard,y13,t,279,2x,t2x,ORW-2-4,a,0.046,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Orchard,y13,t,279,2x,t2x,ORW-2-4,b,0.0432,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Majors,y12,t,19,2x,t2x,ORW-2-9,a,37.9604,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Majors,y13,t,19,2x,t2x,ORW-2-9,a,1.1716,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Majors,y12,t,19,2x,t2x,ORW-2-9,b,23.177,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW2,Majors,y13,t,19,2x,t2x,ORW-2-9,b,0.7192,-119.3928,42.3166,1707,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW3,Majors,y12,t,338,2x,t2x,ORW-3-2,a,83.0687,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Orchard,y12,t,107,2x,t2x,ORW-3-2,a,11.5284,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Majors,y13,t,338,2x,t2x,ORW-3-2,a,8.3743,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Orchard,y13,t,107,2x,t2x,ORW-3-2,a,2.1403,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Majors,y12,t,338,2x,t2x,ORW-3-2,b,149.3063,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Orchard,y12,t,107,2x,t2x,ORW-3-2,b,9.6876,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Majors,y13,t,338,2x,t2x,ORW-3-2,b,5.4802,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Orchard,y13,t,107,2x,t2x,ORW-3-2,b,5.1561,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Majors,y12,t,192,2x,t2x,ORW-3-3,a,59.8304,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Orchard,y12,t,188,2x,t2x,ORW-3-3,a,9.7328,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Majors,y13,t,192,2x,t2x,ORW-3-3,a,0.0045,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Orchard,y13,t,188,2x,t2x,ORW-3-3,a,0.0154,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW3,Majors,y12,t,192,2x,t2x,ORW-3-3,b,49.7392,-120.3556,44.1339,1048,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
